tarih,istasyon,yil,pm10_gunluk,gecerli_saat,gecerli_gun
2025-11-05,gazipasa,2025,21.9375,24,True
2025-11-06,gazipasa,2025,38.466249999999995,24,True
2025-11-07,gazipasa,2025,36.972500000000004,24,True
2025-11-08,gazipasa,2025,12.299166666666666,24,True
2025-11-09,gazipasa,2025,16.493333333333332,24,True
2025-11-10,gazipasa,2025,27.493333333333336,24,True
2025-11-11,gazipasa,2025,37.156666666666666,24,True
2025-11-12,gazipasa,2025,22.998333333333335,24,True
2025-11-13,gazipasa,2025,12.977083333333333,24,True
2025-11-14,gazipasa,2025,12.959166666666667,24,True
2025-11-15,gazipasa,2025,13.755,24,True
2025-11-16,gazipasa,2025,10.252083333333333,24,True
2025-11-17,gazipasa,2025,13.1975,24,True
2025-11-18,gazipasa,2025,14.854583333333332,24,True
2025-11-19,gazipasa,2025,19.155416666666667,24,True
2025-11-20,gazipasa,2025,24.288749999999997,24,True
2025-11-21,gazipasa,2025,35.152499999999996,24,True
2025-11-22,gazipasa,2025,38.376666666666665,24,True
2025-11-23,gazipasa,2025,41.48083333333333,24,True
2025-11-24,gazipasa,2025,49.29125,24,True
2025-11-25,gazipasa,2025,29.664583333333336,24,True
2025-11-26,gazipasa,2025,20.74416666666667,24,True
2025-11-27,gazipasa,2025,20.249166666666667,24,True
2025-11-28,gazipasa,2025,16.273333333333333,24,True
2025-11-29,gazipasa,2025,33.535833333333336,24,True
2025-11-30,gazipasa,2025,20.327083333333334,24,True
2025-12-01,gazipasa,2025,6.213333333333334,24,True
2025-12-02,gazipasa,2025,9.911666666666667,24,True
2025-12-03,gazipasa,2025,10.741666666666667,24,True
2025-12-04,gazipasa,2025,17.290833333333335,24,True
2025-12-05,gazipasa,2025,34.76208333333333,24,True
2025-12-06,gazipasa,2025,35.495,24,True
2025-12-07,gazipasa,2025,11.246250000000002,24,True
2025-12-08,gazipasa,2025,9.47375,24,True
2025-12-09,gazipasa,2025,6.761666666666667,24,True
2025-12-10,gazipasa,2025,7.483478260869566,23,True
2025-12-11,gazipasa,2025,12.515833333333333,24,True
2025-12-12,gazipasa,2025,6.8566666666666665,24,True
2025-12-13,gazipasa,2025,9.664166666666667,24,True
2025-12-14,gazipasa,2025,12.962916666666667,24,True
2025-12-15,gazipasa,2025,11.4475,24,True
2025-12-16,gazipasa,2025,6.4925,24,True
2025-12-17,gazipasa,2025,8.0775,24,True
2025-12-18,gazipasa,2025,6.3808333333333325,24,True
2025-12-19,gazipasa,2025,12.985,24,True
2025-12-20,gazipasa,2025,17.79125,24,True
2025-12-21,gazipasa,2025,18.479166666666668,24,True
2025-12-22,gazipasa,2025,19.660416666666666,24,True
2025-12-23,gazipasa,2025,24.714166666666667,24,True
2025-12-24,gazipasa,2025,28.532083333333333,24,True
2025-12-25,gazipasa,2025,20.4175,24,True
2025-12-26,gazipasa,2025,12.697916666666666,24,True
2025-12-27,gazipasa,2025,8.91125,24,True
2025-12-28,gazipasa,2025,7.335833333333333,24,True
2025-12-29,gazipasa,2025,11.315,24,True
2025-12-30,gazipasa,2025,9.284166666666666,24,True
2025-12-31,gazipasa,2025,9.927826086956522,23,True
2024-01-01,kepez,2024,74.43875,24,True
2024-01-02,kepez,2024,39.46208333333333,24,True
2024-01-03,kepez,2024,60.067499999999995,24,True
2024-01-04,kepez,2024,61.5825,24,True
2024-01-05,kepez,2024,52.2925,24,True
2024-01-06,kepez,2024,51.416666666666664,24,True
2024-01-07,kepez,2024,33.303333333333335,24,True
2024-01-08,kepez,2024,90.69958333333334,24,True
2024-01-09,kepez,2024,80.64791666666666,24,True
2024-01-10,kepez,2024,51.38375,24,True
2024-01-11,kepez,2024,32.084583333333335,24,True
2024-01-12,kepez,2024,63.27583333333333,24,True
2024-01-13,kepez,2024,36.04208333333333,24,True
2024-01-14,kepez,2024,41.419583333333335,24,True
2024-01-15,kepez,2024,63.377916666666664,24,True
2024-01-16,kepez,2024,42.8375,24,True
2024-01-17,kepez,2024,46.51125,24,True
2024-01-18,kepez,2024,63.63375,24,True
2024-01-19,kepez,2024,37.28041666666667,24,True
2024-01-20,kepez,2024,59.28541666666666,24,True
2024-01-21,kepez,2024,49.225,24,True
2024-01-22,kepez,2024,31.88083333333333,24,True
2024-01-23,kepez,2024,36.2175,24,True
2024-01-24,kepez,2024,53.52791666666667,24,True
2024-01-25,kepez,2024,66.61208333333333,24,True
2024-01-26,kepez,2024,43.754999999999995,24,True
2024-01-27,kepez,2024,31.38208333333333,24,True
2024-01-28,kepez,2024,28.86916666666667,24,True
2024-01-29,kepez,2024,28.19125,24,True
2024-01-30,kepez,2024,32.62791666666667,24,True
2024-01-31,kepez,2024,30.812083333333334,24,True
2024-02-01,kepez,2024,34.989583333333336,24,True
2024-02-02,kepez,2024,56.66916666666666,24,True
2024-02-03,kepez,2024,59.11041666666667,24,True
2024-02-04,kepez,2024,56.97958333333333,24,True
2024-02-05,kepez,2024,43.74875,24,True
2024-02-06,kepez,2024,74.84708333333333,24,True
2024-02-07,kepez,2024,83.82458333333334,24,True
2024-02-08,kepez,2024,50.415416666666665,24,True
2024-02-09,kepez,2024,38.35375,24,True
2024-02-10,kepez,2024,59.87083333333334,24,True
2024-02-11,kepez,2024,60.96791666666667,24,True
2024-02-12,kepez,2024,73.87916666666666,24,True
2024-02-13,kepez,2024,46.36208333333334,24,True
2024-02-14,kepez,2024,,12,False
2024-02-15,kepez,2024,,0,False
2024-02-16,kepez,2024,,0,False
2024-02-17,kepez,2024,,0,False
2024-02-18,kepez,2024,,0,False
2024-02-19,kepez,2024,,0,False
2024-02-20,kepez,2024,,11,False
2024-02-21,kepez,2024,71.315,24,True
2024-02-22,kepez,2024,95.21416666666666,24,True
2024-02-23,kepez,2024,105.4975,24,True
2024-02-24,kepez,2024,109.40083333333332,24,True
2024-02-25,kepez,2024,96.23458333333333,24,True
2024-02-26,kepez,2024,77.47041666666667,24,True
2024-02-27,kepez,2024,59.90625,24,True
2024-02-28,kepez,2024,96.10958333333333,24,True
2024-02-29,kepez,2024,112.24166666666667,24,True
2024-03-01,kepez,2024,108.66291666666666,24,True
2024-03-02,kepez,2024,90.13541666666667,24,True
2024-03-03,kepez,2024,49.32375,24,True
2024-03-04,kepez,2024,70.37291666666667,24,True
2024-03-05,kepez,2024,72.94708333333334,24,True
2024-03-06,kepez,2024,48.85833333333333,24,True
2024-03-07,kepez,2024,50.60791666666666,24,True
2024-03-08,kepez,2024,88.20666666666666,24,True
2024-03-09,kepez,2024,37.107083333333335,24,True
2024-03-10,kepez,2024,36.935,24,True
2024-03-11,kepez,2024,72.27708333333334,24,True
2024-03-12,kepez,2024,76.78208333333333,24,True
2024-03-13,kepez,2024,85.66416666666667,24,True
2024-03-14,kepez,2024,71.91875,24,True
2024-03-15,kepez,2024,48.185,24,True
2024-03-16,kepez,2024,63.606249999999996,24,True
2024-03-17,kepez,2024,79.16458333333334,24,True
2024-03-18,kepez,2024,73.0425,24,True
2024-03-19,kepez,2024,57.223749999999995,24,True
2024-03-20,kepez,2024,72.47083333333333,24,True
2024-03-21,kepez,2024,45.36958333333334,24,True
2024-03-22,kepez,2024,38.24041666666667,24,True
2024-03-23,kepez,2024,33.59666666666667,24,True
2024-03-24,kepez,2024,64.05958333333334,24,True
2024-03-25,kepez,2024,61.36833333333333,24,True
2024-03-26,kepez,2024,51.58625,24,True
2024-03-27,kepez,2024,80.82166666666667,24,True
2024-03-28,kepez,2024,97.68374999999999,24,True
2024-03-29,kepez,2024,97.38833333333334,24,True
2024-03-30,kepez,2024,139.94666666666666,24,True
2024-03-31,kepez,2024,112.09958333333333,24,True
2024-04-01,kepez,2024,126.31375000000001,24,True
2024-04-02,kepez,2024,125.52,24,True
2024-04-03,kepez,2024,119.42083333333333,24,True
2024-04-04,kepez,2024,128.10208333333333,24,True
2024-04-05,kepez,2024,115.82791666666667,24,True
2024-04-06,kepez,2024,69.48625,24,True
2024-04-07,kepez,2024,48.85,24,True
2024-04-08,kepez,2024,40.78958333333333,24,True
2024-04-09,kepez,2024,43.50625,24,True
2024-04-10,kepez,2024,53.29583333333333,24,True
2024-04-11,kepez,2024,58.88958333333333,24,True
2024-04-12,kepez,2024,70.95875,24,True
2024-04-13,kepez,2024,74.585,24,True
2024-04-14,kepez,2024,69.17083333333333,24,True
2024-04-15,kepez,2024,50.58708333333333,24,True
2024-04-16,kepez,2024,67.3525,24,True
2024-04-17,kepez,2024,65.22166666666666,24,True
2024-04-18,kepez,2024,,13,False
2024-04-19,kepez,2024,85.12,24,True
2024-04-20,kepez,2024,66.98791666666666,24,True
2024-04-21,kepez,2024,47.055,24,True
2024-04-22,kepez,2024,52.01833333333334,24,True
2024-04-23,kepez,2024,80.99499999999999,24,True
2024-04-24,kepez,2024,119.37208333333332,24,True
2024-04-25,kepez,2024,168.47583333333333,24,True
2024-04-26,kepez,2024,158.66375,24,True
2024-04-27,kepez,2024,116.3575,24,True
2024-04-28,kepez,2024,94.66208333333333,24,True
2024-04-29,kepez,2024,87.77375,24,True
2024-04-30,kepez,2024,81.36333333333333,24,True
2024-05-01,kepez,2024,91.31333333333333,24,True
2024-05-02,kepez,2024,90.71958333333333,24,True
2024-05-03,kepez,2024,66.08208333333333,24,True
2024-05-04,kepez,2024,58.76291666666666,24,True
2024-05-05,kepez,2024,28.128333333333334,24,True
2024-05-06,kepez,2024,39.245,24,True
2024-05-07,kepez,2024,58.78458333333333,24,True
2024-05-08,kepez,2024,60.90166666666667,24,True
2024-05-09,kepez,2024,67.66041666666666,24,True
2024-05-10,kepez,2024,71.63,24,True
2024-05-11,kepez,2024,79.03,24,True
2024-05-12,kepez,2024,66.56166666666667,24,True
2024-05-13,kepez,2024,33.028749999999995,24,True
2024-05-14,kepez,2024,39.59916666666667,24,True
2024-05-15,kepez,2024,54.78333333333333,24,True
2024-05-16,kepez,2024,58.01666666666667,24,True
2024-05-17,kepez,2024,66.62916666666666,24,True
2024-05-18,kepez,2024,70.8025,24,True
2024-05-19,kepez,2024,75.6075,24,True
2024-05-20,kepez,2024,101.065,24,True
2024-05-21,kepez,2024,115.16041666666666,24,True
2024-05-22,kepez,2024,137.93958333333333,24,True
2024-05-23,kepez,2024,134.29125,24,True
2024-05-24,kepez,2024,56.153333333333336,24,True
2024-05-25,kepez,2024,51.91375,24,True
2024-05-26,kepez,2024,67.66666666666667,24,True
2024-05-27,kepez,2024,57.49583333333334,24,True
2024-05-28,kepez,2024,76.49374999999999,24,True
2024-05-29,kepez,2024,82.98916666666666,24,True
2024-05-30,kepez,2024,64.09583333333333,24,True
2024-05-31,kepez,2024,69.11958333333334,24,True
2024-06-01,kepez,2024,72.77166666666666,24,True
2024-06-02,kepez,2024,77.02166666666666,24,True
2024-06-03,kepez,2024,79.5675,24,True
2024-06-04,kepez,2024,80.47,24,True
2024-06-05,kepez,2024,101.51416666666667,24,True
2024-06-06,kepez,2024,85.10652173913044,23,True
2024-06-07,kepez,2024,63.449999999999996,24,True
2024-06-08,kepez,2024,44.66916666666666,24,True
2024-06-09,kepez,2024,31.140416666666667,24,True
2024-06-10,kepez,2024,37.54086956521739,23,True
2024-06-11,kepez,2024,49.70875,24,True
2024-06-12,kepez,2024,60.465833333333336,24,True
2024-06-13,kepez,2024,63.32916666666667,24,True
2024-06-14,kepez,2024,81.22833333333334,24,True
2024-06-15,kepez,2024,83.61083333333333,24,True
2024-06-16,kepez,2024,57.626666666666665,24,True
2024-06-17,kepez,2024,48.24333333333333,24,True
2024-06-18,kepez,2024,44.775,24,True
2024-06-19,kepez,2024,43.965833333333336,24,True
2024-06-20,kepez,2024,44.51708333333334,24,True
2024-06-21,kepez,2024,46.94166666666666,24,True
2024-06-22,kepez,2024,39.419999999999995,24,True
2024-06-23,kepez,2024,42.63333333333333,24,True
2024-06-24,kepez,2024,50.76458333333333,24,True
2024-06-25,kepez,2024,53.08708333333333,24,True
2024-06-26,kepez,2024,48.52583333333333,24,True
2024-06-27,kepez,2024,57.044999999999995,24,True
2024-06-28,kepez,2024,54.326249999999995,24,True
2024-06-29,kepez,2024,51.10125,24,True
2024-06-30,kepez,2024,32.04875,24,True
2024-07-01,kepez,2024,35.24208333333333,24,True
2024-07-02,kepez,2024,42.32541666666667,24,True
2024-07-03,kepez,2024,46.84833333333333,24,True
2024-07-04,kepez,2024,44.560833333333335,24,True
2024-07-05,kepez,2024,47.324999999999996,24,True
2024-07-06,kepez,2024,31.81041666666667,24,True
2024-07-07,kepez,2024,36.17,24,True
2024-07-08,kepez,2024,46.04681818181818,22,True
2024-07-09,kepez,2024,50.90958333333333,24,True
2024-07-10,kepez,2024,56.59,24,True
2024-07-11,kepez,2024,36.025416666666665,24,True
2024-07-12,kepez,2024,49.43416666666667,24,True
2024-07-13,kepez,2024,49.000416666666666,24,True
2024-07-14,kepez,2024,43.00958333333333,24,True
2024-07-15,kepez,2024,40.70666666666667,24,True
2024-07-16,kepez,2024,47.50375,24,True
2024-07-17,kepez,2024,40.09375,24,True
2024-07-18,kepez,2024,49.662083333333335,24,True
2024-07-19,kepez,2024,47.571666666666665,24,True
2024-07-20,kepez,2024,46.06166666666667,24,True
2024-07-21,kepez,2024,49.39208333333334,24,True
2024-07-22,kepez,2024,54.35375,24,True
2024-07-23,kepez,2024,60.44833333333333,24,True
2024-07-24,kepez,2024,58.705000000000005,24,True
2024-07-25,kepez,2024,62.87958333333333,24,True
2024-07-26,kepez,2024,45.6175,24,True
2024-07-27,kepez,2024,32.88875,24,True
2024-07-28,kepez,2024,29.46375,24,True
2024-07-29,kepez,2024,44.93208333333333,24,True
2024-07-30,kepez,2024,46.29833333333334,24,True
2024-07-31,kepez,2024,46.497083333333336,24,True
2024-08-01,kepez,2024,45.2775,24,True
2024-08-02,kepez,2024,50.345,24,True
2024-08-03,kepez,2024,58.79208333333333,24,True
2024-08-04,kepez,2024,57.20416666666667,24,True
2024-08-05,kepez,2024,45.117916666666666,24,True
2024-08-06,kepez,2024,44.69416666666667,24,True
2024-08-07,kepez,2024,47.01625000000001,24,True
2024-08-08,kepez,2024,50.797083333333326,24,True
2024-08-09,kepez,2024,53.29708333333334,24,True
2024-08-10,kepez,2024,52.750416666666666,24,True
2024-08-11,kepez,2024,46.322916666666664,24,True
2024-08-12,kepez,2024,36.90083333333333,24,True
2024-08-13,kepez,2024,35.91041666666667,24,True
2024-08-14,kepez,2024,42.975,24,True
2024-08-15,kepez,2024,41.724583333333335,24,True
2024-08-16,kepez,2024,44.495000000000005,24,True
2024-08-17,kepez,2024,33.79,24,True
2024-08-18,kepez,2024,41.85166666666667,24,True
2024-08-19,kepez,2024,42.08416666666667,24,True
2024-08-20,kepez,2024,42.6775,24,True
2024-08-21,kepez,2024,51.38333333333333,24,True
2024-08-22,kepez,2024,49.509166666666665,24,True
2024-08-23,kepez,2024,49.544999999999995,24,True
2024-08-24,kepez,2024,45.744166666666665,24,True
2024-08-25,kepez,2024,41.68333333333333,24,True
2024-08-26,kepez,2024,39.739583333333336,24,True
2024-08-27,kepez,2024,42.26,24,True
2024-08-28,kepez,2024,41.86083333333333,24,True
2024-08-29,kepez,2024,52.35874999999999,24,True
2024-08-30,kepez,2024,44.78125,24,True
2024-08-31,kepez,2024,45.559583333333336,24,True
2024-09-01,kepez,2024,35.753750000000004,24,True
2024-09-02,kepez,2024,31.863333333333333,24,True
2024-09-03,kepez,2024,41.05625,24,True
2024-09-04,kepez,2024,51.18416666666667,24,True
2024-09-05,kepez,2024,36.58083333333333,24,True
2024-09-06,kepez,2024,40.04416666666667,24,True
2024-09-07,kepez,2024,45.21625,24,True
2024-09-08,kepez,2024,47.10874999999999,24,True
2024-09-09,kepez,2024,46.94541666666667,24,True
2024-09-10,kepez,2024,44.42875,24,True
2024-09-11,kepez,2024,36.558749999999996,24,True
2024-09-12,kepez,2024,40.191250000000004,24,True
2024-09-13,kepez,2024,50.09958333333333,24,True
2024-09-14,kepez,2024,40.96,24,True
2024-09-15,kepez,2024,47.73791666666667,24,True
2024-09-16,kepez,2024,37.75958333333333,24,True
2024-09-17,kepez,2024,35.52291666666667,24,True
2024-09-18,kepez,2024,45.333333333333336,24,True
2024-09-19,kepez,2024,48.56,24,True
2024-09-20,kepez,2024,50.75875,24,True
2024-09-21,kepez,2024,44.28333333333333,24,True
2024-09-22,kepez,2024,26.733333333333334,24,True
2024-09-23,kepez,2024,32.61416666666667,24,True
2024-09-24,kepez,2024,43.36291666666667,24,True
2024-09-25,kepez,2024,41.6925,24,True
2024-09-26,kepez,2024,47.63041666666667,24,True
2024-09-27,kepez,2024,48.84791666666666,24,True
2024-09-28,kepez,2024,45.98916666666667,24,True
2024-09-29,kepez,2024,53.60666666666666,24,True
2024-09-30,kepez,2024,51.94,24,True
2024-10-01,kepez,2024,26.075833333333335,24,True
2024-10-02,kepez,2024,29.049583333333334,24,True
2024-10-03,kepez,2024,40.183749999999996,24,True
2024-10-04,kepez,2024,48.5375,24,True
2024-10-05,kepez,2024,56.75416666666666,24,True
2024-10-06,kepez,2024,47.0075,24,True
2024-10-07,kepez,2024,52.21416666666667,24,True
2024-10-08,kepez,2024,48.18291666666667,24,True
2024-10-09,kepez,2024,55.10166666666667,24,True
2024-10-10,kepez,2024,52.260416666666664,24,True
2024-10-11,kepez,2024,44.915416666666665,24,True
2024-10-12,kepez,2024,53.26958333333334,24,True
2024-10-13,kepez,2024,51.340833333333336,24,True
2024-10-14,kepez,2024,62.38375,24,True
2024-10-15,kepez,2024,64.94291666666668,24,True
2024-10-16,kepez,2024,59.9,24,True
2024-10-17,kepez,2024,60.86875,24,True
2024-10-18,kepez,2024,39.055,24,True
2024-10-19,kepez,2024,28.012916666666666,24,True
2024-10-20,kepez,2024,30.97083333333333,24,True
2024-10-21,kepez,2024,34.57125,24,True
2024-10-22,kepez,2024,32.745416666666664,24,True
2024-10-23,kepez,2024,43.316818181818185,22,True
2024-10-24,kepez,2024,,15,False
2024-10-25,kepez,2024,,11,False
2024-10-26,kepez,2024,80.855,24,True
2024-10-27,kepez,2024,94.30666666666667,24,True
2024-10-28,kepez,2024,109.70583333333333,24,True
2024-10-29,kepez,2024,102.51958333333334,24,True
2024-10-30,kepez,2024,89.65166666666666,24,True
2024-10-31,kepez,2024,84.1575,24,True
2024-11-01,kepez,2024,93.09083333333332,24,True
2024-11-02,kepez,2024,115.21583333333332,24,True
2024-11-03,kepez,2024,111.48,24,True
2024-11-04,kepez,2024,89.49000000000001,24,True
2024-11-05,kepez,2024,98.5625,24,True
2024-11-06,kepez,2024,86.85541666666666,24,True
2024-11-07,kepez,2024,103.89416666666666,24,True
2024-11-08,kepez,2024,91.32125,24,True
2024-11-09,kepez,2024,88.63291666666667,24,True
2024-11-10,kepez,2024,108.76833333333333,24,True
2024-11-11,kepez,2024,58.315,24,True
2024-11-12,kepez,2024,90.55833333333334,24,True
2024-11-13,kepez,2024,105.65791666666667,24,True
2024-11-14,kepez,2024,79.56333333333333,24,True
2024-11-15,kepez,2024,110.39999999999999,24,True
2024-11-16,kepez,2024,89.97874999999999,24,True
2024-11-17,kepez,2024,39.139583333333334,24,True
2024-11-18,kepez,2024,61.11291666666667,24,True
2024-11-19,kepez,2024,95.72500000000001,24,True
2024-11-20,kepez,2024,75.2825,24,True
2024-11-21,kepez,2024,61.7875,24,True
2024-11-22,kepez,2024,50.212916666666665,24,True
2024-11-23,kepez,2024,95.52749999999999,24,True
2024-11-24,kepez,2024,39.10708333333333,24,True
2024-11-25,kepez,2024,29.232083333333332,24,True
2024-11-26,kepez,2024,45.70291666666666,24,True
2024-11-27,kepez,2024,106.69666666666667,24,True
2024-11-28,kepez,2024,114.74833333333333,24,True
2024-11-29,kepez,2024,88.75166666666667,24,True
2024-11-30,kepez,2024,157.19625,24,True
2024-12-01,kepez,2024,186.86333333333334,24,True
2024-12-02,kepez,2024,140.99375,24,True
2024-12-03,kepez,2024,65.32833333333333,24,True
2024-12-04,kepez,2024,72.98083333333334,24,True
2024-12-05,kepez,2024,92.99958333333332,24,True
2024-12-06,kepez,2024,81.10291666666667,24,True
2024-12-07,kepez,2024,155.17833333333334,24,True
2024-12-08,kepez,2024,72.67,24,True
2024-12-09,kepez,2024,68.63208333333334,24,True
2024-12-10,kepez,2024,100.30166666666666,24,True
2024-12-11,kepez,2024,135.87791666666666,24,True
2024-12-12,kepez,2024,103.42041666666667,24,True
2024-12-13,kepez,2024,42.504583333333336,24,True
2024-12-14,kepez,2024,66.95541666666666,24,True
2024-12-15,kepez,2024,128.91434782608695,23,True
2024-12-16,kepez,2024,76.1675,24,True
2024-12-17,kepez,2024,64.25666666666666,24,True
2024-12-18,kepez,2024,142.865,24,True
2024-12-19,kepez,2024,182.6329166666667,24,True
2024-12-20,kepez,2024,170.15125,24,True
2024-12-21,kepez,2024,109.38708333333334,24,True
2024-12-22,kepez,2024,81.0425,24,True
2024-12-23,kepez,2024,73.495,24,True
2024-12-24,kepez,2024,54.98875,24,True
2024-12-25,kepez,2024,68.31833333333333,24,True
2024-12-26,kepez,2024,40.89,24,True
2024-12-27,kepez,2024,54.07791666666666,24,True
2024-12-28,kepez,2024,73.28958333333334,24,True
2024-12-29,kepez,2024,65.88708333333334,24,True
2024-12-30,kepez,2024,49.57458333333333,24,True
2024-12-31,kepez,2024,42.19416666666667,24,True
2025-01-01,kepez,2025,102.4525,24,True
2025-01-02,kepez,2025,182.44083333333333,24,True
2025-01-03,kepez,2025,121.71208333333334,24,True
2025-01-04,kepez,2025,114.92791666666666,24,True
2025-01-05,kepez,2025,75.48916666666666,24,True
2025-01-06,kepez,2025,60.567499999999995,24,True
2025-01-07,kepez,2025,144.26500000000001,24,True
2025-01-08,kepez,2025,111.00583333333333,24,True
2025-01-09,kepez,2025,139.46041666666665,24,True
2025-01-10,kepez,2025,158.3033333333333,24,True
2025-01-11,kepez,2025,156.95791666666665,24,True
2025-01-12,kepez,2025,105.45375,24,True
2025-01-13,kepez,2025,59.72083333333333,24,True
2025-01-14,kepez,2025,77.47791666666667,24,True
2025-01-15,kepez,2025,103.69041666666668,24,True
2025-01-16,kepez,2025,98.76791666666666,24,True
2025-01-17,kepez,2025,49.11708333333333,24,True
2025-01-18,kepez,2025,52.255833333333335,24,True
2025-01-19,kepez,2025,,12,False
2025-01-20,kepez,2025,,10,False
2025-01-21,kepez,2025,82.33416666666666,24,True
2025-01-22,kepez,2025,48.626666666666665,24,True
2025-01-23,kepez,2025,60.407916666666665,24,True
2025-01-24,kepez,2025,79.33708333333333,24,True
2025-01-25,kepez,2025,87.73833333333333,24,True
2025-01-26,kepez,2025,60.60166666666667,24,True
2025-01-27,kepez,2025,110.89125,24,True
2025-01-28,kepez,2025,114.04208333333332,24,True
2025-01-29,kepez,2025,99.955,24,True
2025-01-30,kepez,2025,91.22541666666666,24,True
2025-01-31,kepez,2025,68.83666666666666,24,True
2025-02-01,kepez,2025,63.49041666666667,24,True
2025-02-02,kepez,2025,96.52458333333334,24,True
2025-02-03,kepez,2025,102.5175,24,True
2025-02-04,kepez,2025,92.895,24,True
2025-02-05,kepez,2025,35.885,24,True
2025-02-06,kepez,2025,27.470416666666665,24,True
2025-02-07,kepez,2025,27.081666666666667,24,True
2025-02-08,kepez,2025,33.267916666666665,24,True
2025-02-09,kepez,2025,42.51416666666667,24,True
2025-02-10,kepez,2025,37.0175,24,True
2025-02-11,kepez,2025,41.54666666666667,24,True
2025-02-12,kepez,2025,52.95416666666667,24,True
2025-02-13,kepez,2025,42.59041666666666,24,True
2025-02-14,kepez,2025,49.30708333333333,24,True
2025-02-15,kepez,2025,63.94416666666667,24,True
2025-02-16,kepez,2025,87.97874999999999,24,True
2025-02-17,kepez,2025,70.99875,24,True
2025-02-18,kepez,2025,44.92791666666667,24,True
2025-02-19,kepez,2025,45.68541666666667,24,True
2025-02-20,kepez,2025,28.170416666666668,24,True
2025-02-21,kepez,2025,30.689999999999998,24,True
2025-02-22,kepez,2025,28.573333333333334,24,True
2025-02-23,kepez,2025,28.48375,24,True
2025-02-24,kepez,2025,31.406666666666666,24,True
2025-02-25,kepez,2025,60.70291666666666,24,True
2025-02-26,kepez,2025,92.73583333333333,24,True
2025-02-27,kepez,2025,81.09291666666667,24,True
2025-02-28,kepez,2025,51.827916666666674,24,True
2025-03-01,kepez,2025,70.06916666666667,24,True
2025-03-02,kepez,2025,63.416666666666664,24,True
2025-03-03,kepez,2025,46.15,24,True
2025-03-04,kepez,2025,37.817083333333336,24,True
2025-03-05,kepez,2025,66.18124999999999,24,True
2025-03-06,kepez,2025,87.43291666666666,24,True
2025-03-07,kepez,2025,36.94916666666666,24,True
2025-03-08,kepez,2025,61.03190476190476,21,True
2025-03-09,kepez,2025,,5,False
2025-03-10,kepez,2025,76.2075,24,True
2025-03-11,kepez,2025,88.93791666666665,24,True
2025-03-12,kepez,2025,76.04625,24,True
2025-03-13,kepez,2025,72.99958333333333,24,True
2025-03-14,kepez,2025,83.6675,24,True
2025-03-15,kepez,2025,93.85916666666667,24,True
2025-03-16,kepez,2025,96.32083333333333,24,True
2025-03-17,kepez,2025,90.55541666666666,24,True
2025-03-18,kepez,2025,71.07625,24,True
2025-03-19,kepez,2025,50.7125,24,True
2025-03-20,kepez,2025,34.702083333333334,24,True
2025-03-21,kepez,2025,28.63625,24,True
2025-03-22,kepez,2025,35.361250000000005,24,True
2025-03-23,kepez,2025,56.46791666666667,24,True
2025-03-24,kepez,2025,70.32375,24,True
2025-03-25,kepez,2025,86.99166666666667,24,True
2025-03-26,kepez,2025,112.85791666666667,24,True
2025-03-27,kepez,2025,130.07874999999999,24,True
2025-03-28,kepez,2025,105.53666666666668,24,True
2025-03-29,kepez,2025,76.15375,24,True
2025-03-30,kepez,2025,43.209583333333335,24,True
2025-03-31,kepez,2025,49.99916666666667,24,True
2025-04-01,kepez,2025,72.05499999999999,24,True
2025-04-02,kepez,2025,50.99166666666667,24,True
2025-04-03,kepez,2025,36.803333333333335,24,True
2025-04-04,kepez,2025,31.74,24,True
2025-04-05,kepez,2025,48.43875,24,True
2025-04-06,kepez,2025,32.78,24,True
2025-04-07,kepez,2025,44.373333333333335,24,True
2025-04-08,kepez,2025,41.8825,24,True
2025-04-09,kepez,2025,45.517500000000005,24,True
2025-04-10,kepez,2025,30.504347826086956,23,True
2025-04-11,kepez,2025,30.843333333333334,24,True
2025-04-12,kepez,2025,20.196250000000003,24,True
2025-04-13,kepez,2025,19.478333333333335,24,True
2025-04-14,kepez,2025,27.556250000000002,24,True
2025-04-15,kepez,2025,25.51875,24,True
2025-04-16,kepez,2025,66.15772727272727,22,True
2025-04-17,kepez,2025,70.37583333333333,24,True
2025-04-18,kepez,2025,60.93,24,True
2025-04-19,kepez,2025,64.68416666666667,24,True
2025-04-20,kepez,2025,47.67208333333334,24,True
2025-04-21,kepez,2025,63.09291666666667,24,True
2025-04-22,kepez,2025,61.89791666666667,24,True
2025-04-23,kepez,2025,62.84291666666667,24,True
2025-04-24,kepez,2025,68.20541666666666,24,True
2025-04-25,kepez,2025,41.84875,24,True
2025-04-26,kepez,2025,26.66875,24,True
2025-04-27,kepez,2025,39.18125,24,True
2025-04-28,kepez,2025,48.21458333333334,24,True
2025-04-29,kepez,2025,43.9625,24,True
2025-04-30,kepez,2025,48.4025,24,True
2025-05-01,kepez,2025,40.51916666666667,24,True
2025-05-02,kepez,2025,32.87708333333333,24,True
2025-05-03,kepez,2025,31.18958333333333,24,True
2025-05-04,kepez,2025,33.22666666666667,24,True
2025-05-05,kepez,2025,49.912083333333335,24,True
2025-05-06,kepez,2025,48.22958333333333,24,True
2025-05-07,kepez,2025,59.19833333333333,24,True
2025-05-08,kepez,2025,63.58541666666667,24,True
2025-05-09,kepez,2025,74.75458333333333,24,True
2025-05-10,kepez,2025,99.3175,24,True
