tarih,istasyon,sicaklik_ort_c,bagil_nem_ort_yuzde,yagis_toplam_mm,basinc_ort_hpa,ruzgar_u_ort_ms,ruzgar_v_ort_ms,ruzgar_hizi_ort_ms,saat_sayisi
2025-11-01,manavgat,18.556519,65.573975,0.000852346317969932,987.2622,-0.39699045,-0.4513702,1.7253429,24
2025-11-02,manavgat,19.267466,66.239525,0.0004351138045421976,987.2524,-0.381642,-0.4164264,1.6300806,24
2025-11-03,manavgat,19.103424,61.545048,0.0,987.7656,-0.9738681,-0.7972073,1.8582058,24
2025-11-04,manavgat,20.05951,58.36742,0.0,986.9919,-0.5215804,-0.9623747,1.9036927,24
2025-11-05,manavgat,19.986359,65.637024,0.15379189858322206,984.93335,-0.22480328,-1.0750564,2.035219,24
2025-11-06,manavgat,21.036041,62.479816,1.2438178237061948,981.0952,-0.15833919,-1.5957193,2.3276684,24
2025-11-07,manavgat,17.882416,83.19923,7.174462080001831,983.9471,-1.1199055,0.3185762,1.8302237,24
2025-11-08,manavgat,17.496714,76.21697,0.035819411095872056,987.7403,-0.060431164,-0.5961463,1.5033914,24
2025-11-09,manavgat,17.74762,74.41111,0.0008612762485427083,989.1509,0.16890843,-0.91247386,1.8831658,24
2025-11-10,manavgat,17.966288,69.76525,0.0,987.1901,-0.44882584,-0.9451663,1.5735897,24
2025-11-11,manavgat,18.035624,71.88081,0.014790891782467952,984.0716,-0.30508614,0.09917637,1.7526598,24
2025-11-12,manavgat,17.20991,76.32113,2.615249210066395,985.80536,-0.4289608,0.06518074,1.3179854,24
2025-11-13,manavgat,16.838327,70.08982,0.10147690773010254,985.1246,0.074001946,-1.0101658,1.6789927,24
2025-11-14,manavgat,16.96044,55.195347,0.001720833097351715,982.45526,1.0584425,-3.6934786,4.0093675,24
2025-11-15,manavgat,15.007233,44.998875,0.0,981.99927,0.74592525,-4.3735948,4.4961667,24
2025-11-16,manavgat,15.315704,59.97095,0.0012785195053766074,987.22485,-0.70351666,-0.9573218,2.0639203,24
2025-11-17,manavgat,15.549275,72.906944,0.0004351138045421976,992.98413,-0.69945794,-0.5820052,1.8285036,24
2025-11-18,manavgat,15.802623,73.55631,0.0017222018868778832,993.2701,-0.19511668,-0.87740034,1.6585169,24
2025-11-19,manavgat,16.327017,68.46009,0.0,990.9069,-0.6119359,-1.0826745,1.7714287,24
2025-11-20,manavgat,17.174805,64.4681,0.0017106532368416083,990.38354,-0.6675072,-0.94760853,1.9081875,24
2025-11-21,manavgat,18.450104,63.36632,0.0017066367377083225,990.67365,-0.4907275,-1.1554843,1.8110328,24
2025-11-22,manavgat,19.55951,60.786213,0.0008463859444418631,990.2299,-0.2200114,-0.58168805,1.6307958,24
2025-11-23,manavgat,19.274557,63.329224,0.0,987.27246,-0.2589213,-0.62719417,1.6888977,24
2025-11-24,manavgat,18.123758,62.10969,1.7786026000976562,984.6175,0.92338246,-1.1532688,2.054011,24
2025-11-25,manavgat,17.005564,64.54122,2.679461264051497,984.9913,0.5244605,-0.8922276,2.3711197,24
2025-11-26,manavgat,14.892467,81.21665,4.744350910186768,988.33734,-0.48244795,-0.005328099,1.0375644,24
2025-11-27,manavgat,15.067403,85.87842,4.98316902667284,988.78656,-0.99510956,-0.4930184,1.7575665,24
2025-11-28,manavgat,15.782776,71.374504,0.0025910325121003552,988.3321,-0.5483659,-1.3338484,1.7255249,24
2025-11-29,manavgat,15.970408,73.65395,30.401745811104774,983.65643,-1.1909586,1.2174035,3.4224987,24
2025-11-30,manavgat,14.203888,83.3182,18.54763738811016,981.6086,-0.97679853,1.6831188,2.6619523,24
2025-12-01,manavgat,13.409862,71.41437,0.008046627044677734,985.9974,-0.024528185,-1.0283693,1.8650824,24
2025-12-02,manavgat,13.640706,65.05961,0.000852346317969932,988.1636,-0.21548526,-1.2252325,1.8869134,24
2025-12-03,manavgat,13.401347,68.19971,0.000852346317969932,989.2661,-0.8784447,-1.405138,1.7794166,24
2025-12-04,manavgat,14.524556,67.99645,0.0,987.14185,-0.82973266,-1.3123716,1.819685,24
2025-12-05,manavgat,15.226888,73.27485,8.117258548736572,981.6123,-2.1393046,0.65787864,3.5310013,24
2025-12-06,manavgat,13.6432295,88.4437,38.769468665122986,979.1794,-1.5678734,1.554025,2.559652,24
2025-12-07,manavgat,12.296519,90.919586,8.934992365539074,977.29694,-2.554775,1.5669416,3.1426637,24
2025-12-08,manavgat,12.893504,80.07016,0.060170888900756836,980.5117,-0.6104069,-0.99354297,1.5628781,24
2025-12-09,manavgat,13.776988,67.20211,0.0,981.94196,-0.26635742,-3.1483374,3.2051713,24
2025-12-10,manavgat,14.035878,69.55137,0.000852346317969932,983.4012,0.21352005,-2.375805,2.7273667,24
2025-12-11,manavgat,13.950337,66.447365,0.010028481483459473,982.8951,-0.46884283,-2.866521,2.968052,24
2025-12-12,manavgat,12.195027,63.47844,0.0004351138045421976,985.1936,-0.3886865,-1.5515898,2.0910275,24
2025-12-13,manavgat,12.50238,68.5592,0.0008553266184208042,987.0711,-0.7456579,-2.1080878,2.340999,24
2025-12-14,manavgat,12.005981,67.42851,0.0016984940884867683,988.3603,-0.9632886,-1.4644343,2.0531356,24
2025-12-15,manavgat,12.093974,59.0919,0.0017308730093645863,986.14154,-0.48195204,-3.4435189,3.5871809,24
2025-12-16,manavgat,11.052968,55.006256,0.0004349267328507267,987.56757,-0.051570255,-3.9255772,3.951785,24
2025-12-17,manavgat,10.649892,51.339367,0.0004351138045421976,991.55707,-0.25107893,-3.4082305,3.5573301,24
2025-12-18,manavgat,11.077657,57.755146,0.0012875389074906707,994.9411,-0.6678484,-1.147,1.8161381,24
2025-12-19,manavgat,11.543681,63.114185,0.002157114693090989,992.3513,-0.4545941,-0.9941705,1.7006518,24
2025-12-20,manavgat,11.5312195,73.28889,0.027376412617741153,987.1731,-0.8890442,-0.59419596,1.6095157,24
2025-12-21,manavgat,12.428517,80.70775,3.2932697831711266,984.1053,0.16273944,-1.5603925,1.9120294,24
2025-12-22,manavgat,12.729777,75.13266,1.6663402784615755,983.4494,-0.92182034,-0.66030186,1.6673473,24
2025-12-23,manavgat,12.369405,78.85376,6.128498585894704,983.9605,-0.046940487,-0.9873325,1.4478322,24
2025-12-24,manavgat,13.0485735,79.1859,1.7717927694320679,988.3918,-1.2615974,-0.5313033,1.7476553,24
2025-12-25,manavgat,12.477173,84.33025,4.0271461475640535,988.4102,-0.7211289,-0.47334182,1.4962488,24
2025-12-26,manavgat,12.081136,71.79719,0.0012606847690221912,984.11035,0.60655373,-2.1383736,2.5712998,24
2025-12-27,manavgat,9.860646,57.636,0.0021378025962803804,978.1516,1.1595669,-5.0473647,5.2238517,24
2025-12-28,manavgat,7.1197,49.3053,0.0012897817214252427,977.07056,-0.010059993,-2.493461,3.2209005,24
2025-12-29,manavgat,7.4172974,48.21201,0.0008434050755568023,979.5866,1.7457262,-4.388603,4.8058014,24
2025-12-30,manavgat,8.351257,58.8318,7.698178291320801,984.98456,-1.3394623,0.08292643,2.7213104,24
2025-12-31,manavgat,10.705048,91.38856,25.558678433299065,974.4651,-1.2989153,0.8641065,2.133251,24
2024-01-01,muratpasa,11.3020735,86.07746,9.367781691253185,999.01227,-0.053511936,-1.1465416,1.3667003,24
2024-01-02,muratpasa,13.020497,89.52396,15.448296442627907,997.212,-0.5482769,-1.1665567,1.7733788,24
2024-01-03,muratpasa,12.996785,83.489395,3.6468387115746737,995.7571,-0.2984047,-0.91689533,1.7107238,24
2024-01-04,muratpasa,13.3508,88.19418,6.47813081741333,993.65454,-0.71217984,-1.1422597,1.5433897,24
2024-01-05,muratpasa,14.637238,75.869774,0.8726567029953003,994.5552,0.41511282,-1.8080822,1.9298409,24
2024-01-06,muratpasa,12.11617,70.613976,0.670272100251168,999.91876,-0.0027096272,-0.7043295,1.5609207,24
2024-01-07,muratpasa,14.23764,90.41083,33.83322438457981,993.9152,-1.6836472,4.9175773,5.2275167,24
2024-01-08,muratpasa,14.262573,84.93815,3.169828560203314,991.5721,-1.1216577,1.9463854,2.2779593,24
2024-01-09,muratpasa,12.006612,93.244316,27.526071295142174,990.25464,-1.3646832,0.7325983,1.7565218,24
2024-01-10,muratpasa,11.874695,75.44373,3.878420451655984,990.0198,0.19468053,-1.8380922,1.9250607,24
2024-01-11,muratpasa,11.494761,60.58852,0.012674834579229355,992.1878,0.8796126,-1.622221,2.3691702,24
2024-01-12,muratpasa,10.246999,72.82901,0.6447583436965942,988.1509,0.06359736,-1.3481045,1.501881,24
2024-01-13,muratpasa,9.323985,49.87578,0.0,987.89777,1.4156342,-3.8414822,4.10856,24
2024-01-14,muratpasa,8.815247,56.029613,0.17933547496795654,992.0158,0.17252667,-1.6691602,2.3517582,24
2024-01-15,muratpasa,9.791972,76.708496,1.2491494417190552,995.659,-0.4087346,-0.26397452,1.6936073,24
2024-01-16,muratpasa,12.455068,90.987206,12.123718857765198,993.36163,-0.46740684,1.9340616,2.471726,24
2024-01-17,muratpasa,12.777496,83.31241,4.154998110607266,995.68463,0.2682236,-1.0076231,1.4139332,24
2024-01-18,muratpasa,11.719584,90.367516,5.101376678794622,998.80646,-0.59076756,-0.24953139,1.4527804,24
2024-01-19,muratpasa,13.967926,89.304634,6.971985101699829,996.4888,-0.6735564,1.2539482,1.7238415,24
2024-01-20,muratpasa,13.405314,93.107025,7.1381330490112305,997.01074,-1.2765099,-0.0049554906,1.5144078,24
2024-01-21,muratpasa,12.825582,91.24874,25.2668559551239,994.96484,-0.9287426,-0.7220085,1.9395857,24
2024-01-22,muratpasa,11.840922,55.581715,0.09873734961729497,994.8411,1.3681024,-4.5541496,4.7789354,24
2024-01-23,muratpasa,11.254588,55.01036,0.0008810078497845097,994.6922,0.8234634,-2.440712,2.800792,24
2024-01-24,muratpasa,10.368408,59.09093,0.0,994.8677,0.72874117,-2.104969,2.324479,24
2024-01-25,muratpasa,9.517975,61.339405,0.0008523463748133508,994.41,0.17296918,-1.1788782,1.5419631,24
2024-01-26,muratpasa,9.876353,55.647003,2.5374293793447578,991.9304,1.7352778,-3.6230195,4.036391,24
2024-01-27,muratpasa,9.366119,45.576565,0.0,996.13086,1.3261337,-3.3402872,3.6720016,24
2024-01-28,muratpasa,8.891042,48.561695,0.0036686651583295316,997.7861,0.75997037,-3.2310345,3.36575,24
2024-01-29,muratpasa,7.887024,43.5309,0.0012904401955893263,998.7051,1.2710251,-4.100999,4.3781037,24
2024-01-30,muratpasa,8.328197,47.84791,1.257252600225911,996.16724,1.2895654,-4.080218,4.3969765,24
2024-01-31,muratpasa,9.182811,52.33621,0.35453139571473,997.46466,0.6892681,-3.2430942,3.4353056,24
2024-02-01,muratpasa,9.968028,57.186085,0.010523483979341108,997.7735,0.63868433,-1.6243976,2.259363,24
2024-02-02,muratpasa,9.114227,69.65952,0.005322694505593972,995.3422,0.10324577,-0.9529062,1.8898863,24
2024-02-03,muratpasa,9.312642,72.601234,0.04717840465673362,996.804,-0.046127956,-1.3217684,1.5405184,24
2024-02-04,muratpasa,9.17513,73.07747,0.043198466300964355,998.0928,-0.0115920305,-0.6904151,1.7066275,24
2024-02-05,muratpasa,11.237926,59.58975,0.0035941593523602933,998.0366,1.1747751,-2.2551644,2.673423,24
2024-02-06,muratpasa,11.556102,70.3484,0.0008553266184208042,1000.6479,0.29831252,-0.74744564,1.6609741,24
2024-02-07,muratpasa,10.492859,85.603355,2.3546009324491024,1000.77515,-0.40457025,-0.18260181,1.5171448,24
2024-02-08,muratpasa,12.458771,89.17666,11.336630210280418,998.36505,-1.2357311,1.2981915,1.8276054,24
2024-02-09,muratpasa,11.249268,92.783485,13.638553209602833,995.3514,-0.7613805,-0.17501123,1.1965858,24
2024-02-10,muratpasa,10.820109,80.42824,0.06362199928844348,998.47217,-0.18739764,-0.51837814,1.6304549,24
2024-02-11,muratpasa,11.3611145,83.72438,0.36218762397766113,1001.1291,-0.6631901,-0.37022057,1.3899416,24
2024-02-12,muratpasa,13.357686,82.942604,12.570027261972427,996.0374,-1.2994627,1.9680232,2.5988278,24
2024-02-13,muratpasa,12.300426,88.91935,52.90094390511513,988.3533,-0.63065654,0.58694035,2.4171455,24
2024-02-14,muratpasa,10.233541,83.6188,18.195724114775658,985.071,0.15259624,-2.834608,2.8635948,24
2024-02-15,muratpasa,10.577373,81.47535,2.7390131726861,988.71747,0.30116627,-1.5371634,1.887106,24
2024-02-16,muratpasa,11.733459,72.76914,0.17620623111724854,991.38226,0.6911476,-0.6257496,1.7263669,24
2024-02-17,muratpasa,11.793304,69.32508,0.0017106531231547706,995.4013,0.5094312,-0.80332786,1.8311576,24
2024-02-18,muratpasa,11.732829,61.69719,0.06058812141418457,997.6844,0.7534833,-2.2611969,2.4147866,24
2024-02-19,muratpasa,11.911885,54.64742,0.0017232223399332725,996.85736,0.8834627,-1.741664,2.490902,24
2024-02-20,muratpasa,10.395233,67.442474,0.0025772760636755265,997.61127,0.05910492,-0.6757749,1.6840106,24
2024-02-21,muratpasa,10.621327,75.14322,0.012580782822624315,999.06,-0.13024013,-0.56601846,1.6429342,24
2024-02-22,muratpasa,11.240407,76.30507,0.00952482150751166,999.06354,-0.09315363,-0.5556529,1.4685944,24
2024-02-23,muratpasa,11.441945,74.04897,0.0012755390343954787,998.94434,0.3249035,-0.44350895,1.5130574,24
2024-02-24,muratpasa,12.092804,73.590645,0.0008502574928570539,999.3464,0.5592842,-0.45004496,1.5976821,24
2024-02-25,muratpasa,12.857839,70.68378,0.0008675702360960713,997.42633,0.5291465,-0.5231189,1.7893119,24
2024-02-26,muratpasa,10.850627,88.04035,9.883766062216637,993.59625,0.38591766,-1.1054235,1.2877978,24
2024-02-27,muratpasa,12.75353,72.31184,0.060170888900756836,995.3649,0.45944774,-0.48049164,1.5501431,24
2024-02-28,muratpasa,12.482524,76.235306,0.0,1000.3973,0.074294366,-0.1723601,1.2927648,24
2024-02-29,muratpasa,12.945811,73.75157,0.0,1001.0827,0.41575623,-0.40847525,1.5924834,24
2024-03-01,muratpasa,12.268697,64.44041,0.000852346317969932,996.6135,0.45822206,-0.46810913,1.5427003,24
2024-03-02,muratpasa,12.476349,63.62677,0.7667779688631526,991.35156,0.19928741,-0.4171591,1.6936102,24
2024-03-03,muratpasa,12.344441,73.68807,0.014074978025746532,991.30084,0.4372107,-0.37845942,1.7988776,24
2024-03-04,muratpasa,12.538585,75.03983,0.01233518105436815,993.0969,-0.00012588501,-0.2664496,1.6978135,24
2024-03-05,muratpasa,11.852183,90.21009,20.713176575554826,991.48346,-0.95265895,1.8770334,3.0139396,24
2024-03-06,muratpasa,12.623454,76.49274,5.7110353372991085,989.2823,0.19415347,-0.7091438,1.4610251,24
2024-03-07,muratpasa,12.390198,63.072933,0.000852346317969932,992.9314,0.64947253,-0.8145779,2.1714306,24
2024-03-08,muratpasa,10.245229,85.457344,9.04012005776167,993.03314,-0.2816124,-0.8638387,1.8058014,24
2024-03-09,muratpasa,11.616069,62.328075,0.0010281801223754883,992.9952,0.67724735,-2.161497,2.4264994,24
2024-03-10,muratpasa,12.604126,47.80599,0.0008523463748133508,995.07025,0.8195152,-1.9686197,2.6611798,24
2024-03-11,muratpasa,11.20166,67.47224,0.0012099742434656946,1000.6827,-0.039498884,-0.1755873,1.6951421,24
2024-03-12,muratpasa,11.390767,77.07547,0.004768883172800997,999.3447,-0.30863824,0.10537088,1.6063172,24
2024-03-13,muratpasa,12.052002,79.847145,3.1428784132003784,993.4179,-0.4370667,0.129268,1.8137385,24
2024-03-14,muratpasa,11.637329,75.4264,0.6871253135614097,992.1477,0.5187126,-0.5287886,1.7331759,24
2024-03-15,muratpasa,12.504964,72.512665,0.4240326816216111,992.6379,0.24471386,-0.21766508,1.6673442,24
2024-03-16,muratpasa,12.115743,71.284004,0.018630758859217167,994.93964,0.19997291,-0.6311124,1.7285408,24
2024-03-17,muratpasa,11.66155,71.47229,0.0,994.16016,0.21179517,-0.746622,1.5072145,24
2024-03-18,muratpasa,13.1292925,65.243614,0.24133401745984884,987.8547,0.8888137,-1.474233,1.8548597,24
2024-03-19,muratpasa,14.206309,55.0665,0.003430246579227969,986.1038,1.1123358,-1.2076048,2.418413,24
2024-03-20,muratpasa,13.114349,72.914925,0.6002458285365719,989.00433,-0.60784715,-0.1228801,1.8388495,24
2024-03-21,muratpasa,12.660207,58.24879,0.8649706724099815,990.69354,0.77823275,-2.8620179,3.0111475,24
2024-03-22,muratpasa,11.481517,42.652134,0.01614093707758002,990.66046,0.88658905,-2.9758453,3.1183932,24
2024-03-23,muratpasa,11.36262,47.69022,0.000852346317969932,992.2178,0.42656136,-1.5398966,2.7769296,24
2024-03-24,muratpasa,11.133382,68.814575,0.000852346317969932,990.0848,-0.012996833,-0.022424221,1.7623576,24
2024-03-25,muratpasa,11.79186,80.06325,0.8539510890841484,988.2156,-0.7988612,-0.15127437,1.8515067,24
2024-03-26,muratpasa,15.193126,71.270935,0.48513710498809814,991.2068,-0.15002377,-0.8189809,2.0369203,24
2024-03-27,muratpasa,14.650676,80.07504,0.30156970024108887,995.9575,-0.74644727,-0.01450181,1.6438633,24
2024-03-28,muratpasa,15.20164,69.48772,0.0018954160623252392,996.22046,0.5258344,-0.57849735,1.7766328,24
2024-03-29,muratpasa,18.716675,58.80873,0.3523528575897217,994.8173,0.9869477,-0.5034309,1.5703025,24
2024-03-30,muratpasa,18.531301,62.094193,0.000852346317969932,996.74194,0.63964653,-0.37941518,1.7342273,24
2024-03-31,muratpasa,18.569315,63.52415,0.0017074116840376519,998.93823,0.6973915,-0.45348993,1.8236345,24
2024-04-01,muratpasa,19.108572,64.36657,0.0,996.8322,0.674268,-0.34912467,1.8214453,24
2024-04-02,muratpasa,19.457855,63.79761,0.0021412958517430525,993.15234,0.64640355,-0.28906214,1.933867,24
2024-04-03,muratpasa,18.790884,66.57049,0.0,991.3977,0.3167108,-0.14573944,1.7736746,24
2024-04-04,muratpasa,17.071451,75.47961,0.005015190254198387,991.8952,-0.43459424,0.09487406,1.7661781,24
2024-04-05,muratpasa,18.376749,68.72024,0.0004351138045421976,992.4174,0.52634364,-0.34107956,1.462022,24
2024-04-06,muratpasa,18.400919,48.14339,0.07836818991791006,992.03564,0.8758132,-2.7328112,3.0150347,24
2024-04-07,muratpasa,18.470755,39.82384,0.001287455859255715,987.9463,1.2090944,-2.4342139,2.8274887,24
2024-04-08,muratpasa,17.630392,39.749454,0.0044167039163767186,988.27765,0.849905,-2.4261038,2.742033,24
2024-04-09,muratpasa,16.805237,58.24034,0.28027547523379326,989.0069,0.9129569,-0.8936967,1.615263,24
2024-04-10,muratpasa,17.337301,71.092896,0.02466171281412244,989.5964,-0.123306274,0.43053123,1.71289,24
2024-04-11,muratpasa,18.462015,73.69488,0.0,993.2447,0.24698639,0.18596776,1.6960303,24
2024-04-12,muratpasa,18.313171,73.8796,0.0016391277313232422,994.57245,0.29732004,0.16068876,1.7714262,24
2024-04-13,muratpasa,20.52537,58.341873,0.0017225738702109084,993.46796,0.8046983,-1.7544454,1.9940658,24
2024-04-14,muratpasa,20.77835,45.768265,0.0008583068620282575,992.5576,0.66926956,-2.9141452,3.133599,24
2024-04-15,muratpasa,21.899027,37.17674,0.0008642672355563263,994.313,0.98207855,-1.7487136,2.548576,24
2024-04-16,muratpasa,19.667938,54.964283,0.00042915337417070987,994.13226,-0.099702835,0.15059797,1.7823063,24
2024-04-17,muratpasa,19.39202,54.015614,0.020967550881323405,988.7535,-0.13853073,0.40006003,1.823,24
2024-04-18,muratpasa,18.869944,72.70479,0.7544457912445068,985.7595,-1.3441237,0.45030466,2.0752318,24
2024-04-19,muratpasa,17.522104,77.43795,0.3024816542165354,989.4609,-1.0780252,0.50122136,2.1161115,24
2024-04-20,muratpasa,15.9973955,81.6047,12.025445685139857,986.54614,-1.9289818,3.4195607,4.255775,24
2024-04-21,muratpasa,16.624949,71.97674,0.14829635620117188,992.18854,-0.62733525,0.002878666,2.0482504,24
2024-04-22,muratpasa,17.294647,70.701416,0.018030405044555664,997.1241,-0.3491656,0.14970286,1.5670891,24
2024-04-23,muratpasa,19.31988,65.80449,0.002554812454036437,996.45404,0.48382315,-0.29472348,1.6941023,24
2024-04-24,muratpasa,21.921326,52.84997,0.0017306650761383935,990.3149,0.62334126,0.04676489,1.9762863,24
2024-04-25,muratpasa,22.627127,53.97296,0.000852346317969932,985.6668,0.09080879,0.601753,1.725804,24
2024-04-26,muratpasa,21.934937,57.272205,5.6843418860808015e-11,986.60114,-0.057727497,-0.09009782,1.4747428,24
2024-04-27,muratpasa,20.923666,57.287827,0.001293420666570455,988.5711,0.37189385,-0.09169412,1.9239756,24
2024-04-28,muratpasa,22.629913,52.313156,0.002556816355081537,989.68243,0.41513824,0.09014829,1.9275941,24
2024-04-29,muratpasa,22.490326,55.08589,0.0017285344142692338,989.86224,0.51922226,-0.17764664,1.9874722,24
2024-04-30,muratpasa,22.484293,57.728775,0.7253487543721349,989.1575,0.64387447,-0.5219064,1.8735021,24
2024-05-01,muratpasa,22.40328,63.873917,0.09766519360709935,987.5747,0.426445,-0.16523917,1.5687052,24
2024-05-02,muratpasa,21.510153,67.19127,0.008243322554335464,985.3144,0.18719165,0.39207157,1.5350264,24
2024-05-03,muratpasa,21.18038,58.988796,2.9802322387695312e-05,984.22345,0.5688629,-0.39762172,2.1820073,24
2024-05-04,muratpasa,18.984934,57.713303,0.7628619787283242,982.8613,0.058565777,-0.31272182,2.1805415,24
2024-05-05,muratpasa,17.99766,52.42795,0.3103553899563849,984.67755,0.43617693,-2.1562397,2.4611695,24
2024-05-06,muratpasa,19.960733,36.584602,0.0,988.6111,1.1526979,-2.2559893,2.7080173,24
2024-05-07,muratpasa,19.288034,50.21373,0.0008702277796146518,991.3626,0.2744465,0.22919972,1.8965917,24
2024-05-08,muratpasa,18.818441,62.708298,0.0008583068620282575,994.0456,-0.10514768,0.57295823,1.750031,24
2024-05-09,muratpasa,19.112906,61.448704,0.0008702269269633689,991.8259,0.09998766,0.18982343,1.7026658,24
2024-05-10,muratpasa,21.143759,49.107586,0.3664910909719765,985.77374,0.2933127,0.3458035,2.3347445,24
2024-05-11,muratpasa,17.392548,85.03141,16.24116295715794,985.8379,-1.0890522,1.2289318,1.9638771,24
2024-05-12,muratpasa,17.941,75.57758,4.044830799102783,987.53595,0.52893955,-0.29149342,1.4535269,24
2024-05-13,muratpasa,19.801432,56.345074,0.0021475889298017137,987.7222,1.359794,-1.7205362,2.6389625,24
2024-05-14,muratpasa,19.201334,53.943783,5.838955985382199e-07,989.57404,0.2518107,-1.1809922,2.7467077,24
2024-05-15,muratpasa,18.702475,67.56249,0.0008603038850196754,992.3344,-0.048049927,0.6370677,1.7978495,24
2024-05-16,muratpasa,19.336191,66.46707,0.0038942616811254993,995.84393,0.007329305,0.4886539,1.6368366,24
2024-05-17,muratpasa,20.425425,72.9253,0.002323081389477011,996.0346,-0.0012486776,0.37839368,1.3795506,24
2024-05-18,muratpasa,22.431265,69.845924,0.0,993.2185,-0.0047486625,0.58208483,1.6913109,24
2024-05-19,muratpasa,22.793833,67.801765,0.000852346317969932,990.21967,0.5764065,0.1954819,1.7839274,24
2024-05-20,muratpasa,23.436148,69.532845,0.0,987.39716,0.45488867,0.4020746,1.7679071,24
2024-05-21,muratpasa,25.677927,58.431103,0.0008549805556867796,988.4277,0.82262677,-0.16243367,2.0293157,24
2024-05-22,muratpasa,24.46821,62.8114,0.015610456102876924,989.53326,0.50355023,0.2893144,1.7311692,24
2024-05-23,muratpasa,22.797922,71.62321,0.0,986.7419,-0.7400398,0.31086114,2.327525,24
2024-05-24,muratpasa,22.56018,47.14983,0.000852346317969932,986.3005,1.7312266,-3.8788192,4.2651772,24
2024-05-25,muratpasa,23.75524,43.442127,0.0,986.78815,1.1339989,-1.7291247,2.82424,24
2024-05-26,muratpasa,21.4269,62.766876,0.22611021995544434,988.427,-0.22112592,0.5899906,2.0148695,24
2024-05-27,muratpasa,22.215017,57.84097,0.1201689156005159,988.21533,0.53313,0.20368738,1.760242,24
2024-05-28,muratpasa,22.28831,56.337738,0.4877280880464241,988.3299,-0.18372679,0.42659125,1.5011958,24
2024-05-29,muratpasa,21.15274,66.113594,0.06830692291259766,990.05524,0.037583668,0.68911237,1.588719,24
2024-05-30,muratpasa,20.67336,74.72024,0.260722626990173,990.42316,-0.043108623,0.7506183,1.4751129,24
2024-05-31,muratpasa,21.665924,69.84432,0.6285309791564941,993.519,0.11631584,0.70546025,1.5489084,24
2024-06-01,muratpasa,23.688131,61.497234,0.0008583068620282575,996.0,0.26660982,0.58681107,1.6395584,24
2024-06-02,muratpasa,26.654907,53.537872,0.0,993.1655,0.60280037,0.44643083,1.6557788,24
2024-06-03,muratpasa,29.14033,45.156998,0.0017195934560731985,989.73126,0.73096657,-0.40371513,1.8336883,24
2024-06-04,muratpasa,30.149729,41.174454,0.0,987.8,1.1263019,-0.53242177,2.0424223,24
2024-06-05,muratpasa,32.261463,31.246119,0.0,987.2869,1.8240576,-2.3344135,3.1264985,24
2024-06-06,muratpasa,33.391033,27.03846,0.1598149538040161,987.7207,1.703997,-2.5501034,3.1320097,24
2024-06-07,muratpasa,31.9116,31.11968,0.7814079435775056,987.87476,1.8733171,-2.3881016,3.1339529,24
2024-06-08,muratpasa,29.736694,36.86584,0.48491358757019043,984.03864,1.5834293,-1.1265634,2.5449002,24
2024-06-09,muratpasa,29.50358,41.480846,0.0,983.7835,0.74047214,-1.4469122,2.3809576,24
2024-06-10,muratpasa,29.207937,41.201714,0.000852346317969932,986.7644,0.7401174,-0.20486875,2.1199467,24
2024-06-11,muratpasa,29.223581,45.1732,0.0008523463748133508,987.7763,0.5438487,0.21685648,1.9037672,24
2024-06-12,muratpasa,30.5543,46.607662,0.0017132691141341638,988.9018,0.44297156,0.3578386,1.8412849,24
2024-06-13,muratpasa,32.827534,38.17084,0.019538401829777285,989.5139,1.3266748,-0.7734998,1.8946667,24
2024-06-14,muratpasa,33.269043,32.698826,0.002559413303515612,987.35016,1.1344045,-0.374086,2.2882655,24
2024-06-15,muratpasa,30.74118,44.121906,0.0012785349099431187,982.3808,0.5129363,-0.26746812,2.0009873,24
2024-06-16,muratpasa,28.306732,51.308674,0.0017106531231547706,984.2388,0.11098925,0.43536687,1.7846551,24
2024-06-17,muratpasa,27.896494,61.270023,0.0004351138613856165,987.3901,0.03908038,1.0604769,1.8376298,24
2024-06-18,muratpasa,28.961243,62.081757,0.001702981137441384,988.0467,0.15287225,1.0735588,1.6937598,24
2024-06-19,muratpasa,29.899454,53.711254,0.0,986.91327,0.3208828,0.7135932,1.9424872,24
2024-06-20,muratpasa,30.7246,54.703808,0.0,986.0445,0.042793274,1.0086771,1.5065991,24
2024-06-21,muratpasa,30.350595,53.95477,0.31459332666372575,984.17914,0.04949232,0.45224318,1.8017765,24
2024-06-22,muratpasa,29.834106,54.094547,0.004204146534902975,981.4368,-0.027332425,0.2581458,2.2142262,24
2024-06-23,muratpasa,30.324697,54.1429,0.0,980.84125,0.03301684,0.748542,1.7467717,24
2024-06-24,muratpasa,29.237234,61.79311,0.0004410743486005231,983.46454,-0.13790512,0.87865496,1.7367134,24
2024-06-25,muratpasa,29.535757,67.67662,0.0,984.195,-0.034499485,1.0237163,1.650518,24
2024-06-26,muratpasa,31.78952,51.03282,0.0021517274717552937,982.96436,0.53563243,-0.33303177,2.3063533,24
2024-06-27,muratpasa,30.537497,54.435413,0.0,983.722,0.08745766,0.56892586,2.0050466,24
2024-06-28,muratpasa,29.547607,63.538525,0.0017251713870791718,981.8184,-0.041144688,0.7237778,1.7825198,24
2024-06-29,muratpasa,29.900635,50.881866,0.8079115632426692,979.6817,0.57212704,-1.0063728,1.8163338,24
2024-06-30,muratpasa,31.680826,27.458298,0.0012891123333247378,982.5972,1.2405313,-3.5145667,3.8233194,24
